70.0000000153 248.5000000179 11.0000000000          
70.0000000260 254.5000000179 11.0000000000          
70.0000000260 254.5000000179 5.0000000000          
70.0000000153 248.5000000179 5.0000000000         

70.0000000153 248.5000000179 11.0000000000          
64.8038475979 251.5000000273 11.0000000000          
64.8038475979 251.5000000273 5.0000000000          
70.0000000153 248.5000000179 5.0000000000         

70.0000000153 248.5000000179 11.0000000000          
64.8038475872 245.5000000273 11.0000000000          
64.8038475872 245.5000000273 5.0000000000          
70.0000000153 248.5000000179 5.0000000000         

70.0000000153 248.5000000179 11.0000000000          
70.0000000045 242.5000000179 11.0000000000          
70.0000000045 242.5000000179 5.0000000000          
70.0000000153 248.5000000179 5.0000000000         

70.0000000153 248.5000000179 11.0000000000          
75.1961524326 245.5000000086 11.0000000000          
75.1961524326 245.5000000086 5.0000000000          
70.0000000153 248.5000000179 5.0000000000         

70.0000000153 248.5000000179 11.0000000000          
75.1961524433 251.5000000086 11.0000000000          
75.1961524433 251.5000000086 5.0000000000          
70.0000000153 248.5000000179 5.0000000000         

70.0000000153 248.5000000179 11.0000000000          
70.0000000260 254.5000000179 11.0000000000          
70.0000000260 254.5000000179 5.0000000000          
70.0000000153 248.5000000179 5.0000000000         

